run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v3_20260222_132822,2026-02-22T13:46:41.711172,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,Yes,0,30038.299,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:46:56.624777,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,14812.946,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:46:59.335769,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2610.404,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:47:29.371194,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,No,0,30035.085,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:47:59.507195,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,No,0,30035.493,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:48:04.764647,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,5153.470,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:48:34.799156,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,No,0,30034.185,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:48:43.561092,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,8661.251,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:48:46.309749,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2648.079,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:49:16.347156,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,Yes,0,30036.697,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:49:45.215892,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,repair,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),1,Primary route for LOG,repair,repair,0,0,1,1,timeout,0,A1,No.,No,1,Yes,0,28768.028,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:49:48.419748,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,3103.279,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:50:18.463210,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,No,0,30043.126,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:50:22.529631,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,3962.446,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:50:25.248897,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2618.663,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
