id,category,variant,trial,status,latency_wall_s,latency_compute_s,expected_answer,final_output,correct,log_file
ALG64,ALG,phi2_server_grammar,1,ok,2.9562,2.9493,60,60,1,runs_server/20251221_180858/logs/ALG64__phi2_server_grammar__t1.json
ALG65,ALG,phi2_server_nogrammar,1,ok,6.7845,6.7467,10,10,1,runs_server/20251221_180858/logs/ALG65__phi2_server_nogrammar__t1.json
ALG65,ALG,phi2_server_grammar,1,ok,2.8542,2.8474,10,10,1,runs_server/20251221_180858/logs/ALG65__phi2_server_grammar__t1.json
ALG66,ALG,phi2_server_nogrammar,1,ok,8.6311,8.5829,-6,-6,1,runs_server/20251221_180858/logs/ALG66__phi2_server_nogrammar__t1.json
ALG66,ALG,phi2_server_grammar,1,ok,3.4323,3.4256,-6,-6,1,runs_server/20251221_180858/logs/ALG66__phi2_server_grammar__t1.json
ALG67,ALG,phi2_server_nogrammar,1,ok,7.8641,7.8419,9,6,0,runs_server/20251221_180858/logs/ALG67__phi2_server_nogrammar__t1.json
ALG67,ALG,phi2_server_grammar,1,ok,2.8877,2.8801,9,6,0,runs_server/20251221_180858/logs/ALG67__phi2_server_grammar__t1.json
ALG68,ALG,phi2_server_nogrammar,1,ok,9.3059,9.2792,8,-14,0,runs_server/20251221_180858/logs/ALG68__phi2_server_nogrammar__t1.json
ALG68,ALG,phi2_server_grammar,1,ok,3.2941,3.2846,8,-14,0,runs_server/20251221_180858/logs/ALG68__phi2_server_grammar__t1.json
ALG69,ALG,phi2_server_nogrammar,1,ok,8.6542,8.6216,-156,-156,1,runs_server/20251221_180858/logs/ALG69__phi2_server_nogrammar__t1.json
ALG69,ALG,phi2_server_grammar,1,ok,3.4010,3.3944,-156,-156,1,runs_server/20251221_180858/logs/ALG69__phi2_server_grammar__t1.json
ALG70,ALG,phi2_server_nogrammar,1,ok,7.8680,7.8352,-16,-6,0,runs_server/20251221_180858/logs/ALG70__phi2_server_nogrammar__t1.json
ALG70,ALG,phi2_server_grammar,1,ok,3.4227,3.4158,-16,-6,0,runs_server/20251221_180858/logs/ALG70__phi2_server_grammar__t1.json
ALG71,ALG,phi2_server_nogrammar,1,ok,7.6717,7.6405,20,20,1,runs_server/20251221_180858/logs/ALG71__phi2_server_nogrammar__t1.json
ALG71,ALG,phi2_server_grammar,1,ok,2.8056,2.8007,20,20,1,runs_server/20251221_180858/logs/ALG71__phi2_server_grammar__t1.json
ALG72,ALG,phi2_server_nogrammar,1,ok,8.2189,8.1972,-1,0,0,runs_server/20251221_180858/logs/ALG72__phi2_server_nogrammar__t1.json
ALG72,ALG,phi2_server_grammar,1,ok,2.8716,2.8668,-1,0,0,runs_server/20251221_180858/logs/ALG72__phi2_server_grammar__t1.json
ALG73,ALG,phi2_server_nogrammar,1,ok,9.4790,9.4543,-23,-19,0,runs_server/20251221_180858/logs/ALG73__phi2_server_nogrammar__t1.json
ALG73,ALG,phi2_server_grammar,1,ok,3.5330,3.5234,-23,-19,0,runs_server/20251221_180858/logs/ALG73__phi2_server_grammar__t1.json
ALG74,ALG,phi2_server_nogrammar,1,ok,8.5732,8.5511,-108,-108,1,runs_server/20251221_180858/logs/ALG74__phi2_server_nogrammar__t1.json
ALG74,ALG,phi2_server_grammar,1,ok,3.3739,3.3673,-108,-108,1,runs_server/20251221_180858/logs/ALG74__phi2_server_grammar__t1.json
ALG75,ALG,phi2_server_nogrammar,1,ok,7.3037,7.2684,-6,-2,0,runs_server/20251221_180858/logs/ALG75__phi2_server_nogrammar__t1.json
ALG75,ALG,phi2_server_grammar,1,ok,3.4557,3.4464,-6,-2,0,runs_server/20251221_180858/logs/ALG75__phi2_server_grammar__t1.json
ALG76,ALG,phi2_server_nogrammar,1,ok,8.5520,8.5208,-19,-21,0,runs_server/20251221_180858/logs/ALG76__phi2_server_nogrammar__t1.json
ALG76,ALG,phi2_server_grammar,1,ok,3.5377,3.5315,-19,-21,0,runs_server/20251221_180858/logs/ALG76__phi2_server_grammar__t1.json
ALG77,ALG,phi2_server_nogrammar,1,ok,10.5717,10.5546,-11,-10,0,runs_server/20251221_180858/logs/ALG77__phi2_server_nogrammar__t1.json
ALG77,ALG,phi2_server_grammar,1,ok,3.4863,3.4786,-11,-10,0,runs_server/20251221_180858/logs/ALG77__phi2_server_grammar__t1.json
ALG78,ALG,phi2_server_nogrammar,1,ok,9.5640,9.5306,-18,-66,0,runs_server/20251221_180858/logs/ALG78__phi2_server_nogrammar__t1.json
ALG78,ALG,phi2_server_grammar,1,ok,3.4006,3.3956,-18,-66,0,runs_server/20251221_180858/logs/ALG78__phi2_server_grammar__t1.json
ALG79,ALG,phi2_server_nogrammar,1,ok,8.7249,8.7009,-90,-90,1,runs_server/20251221_180858/logs/ALG79__phi2_server_nogrammar__t1.json
ALG79,ALG,phi2_server_grammar,1,ok,3.4379,3.4294,-90,-90,1,runs_server/20251221_180858/logs/ALG79__phi2_server_grammar__t1.json
ALG80,ALG,phi2_server_nogrammar,1,ok,7.0014,6.9768,10,10,1,runs_server/20251221_180858/logs/ALG80__phi2_server_nogrammar__t1.json
ALG80,ALG,phi2_server_grammar,1,ok,2.8743,2.8667,10,10,1,runs_server/20251221_180858/logs/ALG80__phi2_server_grammar__t1.json
ALG81,ALG,phi2_server_nogrammar,1,ok,8.9416,8.9188,-18,-20,0,runs_server/20251221_180858/logs/ALG81__phi2_server_nogrammar__t1.json
ALG81,ALG,phi2_server_grammar,1,ok,3.3930,3.3871,-18,-20,0,runs_server/20251221_180858/logs/ALG81__phi2_server_grammar__t1.json
ALG82,ALG,phi2_server_nogrammar,1,ok,8.6174,8.5875,-9,-2,0,runs_server/20251221_180858/logs/ALG82__phi2_server_nogrammar__t1.json
ALG82,ALG,phi2_server_grammar,1,ok,3.3883,3.3802,-9,-2,0,runs_server/20251221_180858/logs/ALG82__phi2_server_grammar__t1.json
ALG83,ALG,phi2_server_nogrammar,1,ok,9.4112,9.3595,-9,-11,0,runs_server/20251221_180858/logs/ALG83__phi2_server_nogrammar__t1.json
ALG83,ALG,phi2_server_grammar,1,ok,3.4537,3.4469,-9,-11,0,runs_server/20251221_180858/logs/ALG83__phi2_server_grammar__t1.json
ALG84,ALG,phi2_server_nogrammar,1,ok,7.5527,7.5228,132,132,1,runs_server/20251221_180858/logs/ALG84__phi2_server_nogrammar__t1.json
ALG84,ALG,phi2_server_grammar,1,ok,2.8411,2.8361,132,132,1,runs_server/20251221_180858/logs/ALG84__phi2_server_grammar__t1.json
ALG85,ALG,phi2_server_nogrammar,1,ok,6.8668,6.8431,19,17,0,runs_server/20251221_180858/logs/ALG85__phi2_server_nogrammar__t1.json
ALG85,ALG,phi2_server_grammar,1,ok,2.9597,2.9510,19,17,0,runs_server/20251221_180858/logs/ALG85__phi2_server_grammar__t1.json
ALG86,ALG,phi2_server_nogrammar,1,ok,8.3930,8.3703,2,2,1,runs_server/20251221_180858/logs/ALG86__phi2_server_nogrammar__t1.json
ALG86,ALG,phi2_server_grammar,1,ok,2.8225,2.8148,2,2,1,runs_server/20251221_180858/logs/ALG86__phi2_server_grammar__t1.json
ALG87,ALG,phi2_server_nogrammar,1,ok,9.2801,9.2559,11,11,1,runs_server/20251221_180858/logs/ALG87__phi2_server_nogrammar__t1.json
ALG87,ALG,phi2_server_grammar,1,ok,2.8888,2.8821,11,11,1,runs_server/20251221_180858/logs/ALG87__phi2_server_grammar__t1.json
ALG88,ALG,phi2_server_nogrammar,1,ok,9.4965,9.4629,-19,-3,0,runs_server/20251221_180858/logs/ALG88__phi2_server_nogrammar__t1.json
ALG88,ALG,phi2_server_grammar,1,ok,3.3642,3.3593,-19,-3,0,runs_server/20251221_180858/logs/ALG88__phi2_server_grammar__t1.json
ALG89,ALG,phi2_server_nogrammar,1,ok,8.5603,8.5337,-126,-126,1,runs_server/20251221_180858/logs/ALG89__phi2_server_nogrammar__t1.json
ALG89,ALG,phi2_server_grammar,1,ok,3.4014,3.3963,-126,-126,1,runs_server/20251221_180858/logs/ALG89__phi2_server_grammar__t1.json
ALG90,ALG,phi2_server_nogrammar,1,ok,6.9567,6.9351,4,6,0,runs_server/20251221_180858/logs/ALG90__phi2_server_nogrammar__t1.json
ALG90,ALG,phi2_server_grammar,1,ok,2.7711,2.7663,4,6,0,runs_server/20251221_180858/logs/ALG90__phi2_server_grammar__t1.json
ALG91,ALG,phi2_server_nogrammar,1,ok,8.9782,8.9457,-5,-5,1,runs_server/20251221_180858/logs/ALG91__phi2_server_nogrammar__t1.json
ALG91,ALG,phi2_server_grammar,1,ok,3.2857,3.2807,-5,-5,1,runs_server/20251221_180858/logs/ALG91__phi2_server_grammar__t1.json
ALG92,ALG,phi2_server_nogrammar,1,ok,7.9683,7.9440,17,16,0,runs_server/20251221_180858/logs/ALG92__phi2_server_nogrammar__t1.json
ALG92,ALG,phi2_server_grammar,1,ok,2.8764,2.8689,17,16,0,runs_server/20251221_180858/logs/ALG92__phi2_server_grammar__t1.json
ALG93,ALG,phi2_server_nogrammar,1,ok,8.9726,8.9402,4,-8,0,runs_server/20251221_180858/logs/ALG93__phi2_server_nogrammar__t1.json
ALG93,ALG,phi2_server_grammar,1,ok,3.3766,3.3690,4,-8,0,runs_server/20251221_180858/logs/ALG93__phi2_server_grammar__t1.json
ALG94,ALG,phi2_server_nogrammar,1,ok,7.8013,7.7775,135,135,1,runs_server/20251221_180858/logs/ALG94__phi2_server_nogrammar__t1.json
ALG94,ALG,phi2_server_grammar,1,ok,2.7680,2.7630,135,135,1,runs_server/20251221_180858/logs/ALG94__phi2_server_grammar__t1.json
ALG95,ALG,phi2_server_nogrammar,1,ok,7.7410,7.7178,-18,-6,0,runs_server/20251221_180858/logs/ALG95__phi2_server_nogrammar__t1.json
ALG95,ALG,phi2_server_grammar,1,ok,3.4556,3.4480,-18,-6,0,runs_server/20251221_180858/logs/ALG95__phi2_server_grammar__t1.json
ALG96,ALG,phi2_server_nogrammar,1,ok,8.8891,8.8657,18,18,1,runs_server/20251221_180858/logs/ALG96__phi2_server_nogrammar__t1.json
ALG96,ALG,phi2_server_grammar,1,ok,2.8177,2.8102,18,18,1,runs_server/20251221_180858/logs/ALG96__phi2_server_grammar__t1.json
ALG97,ALG,phi2_server_nogrammar,1,ok,10.1732,10.1590,-4,-4,1,runs_server/20251221_180858/logs/ALG97__phi2_server_nogrammar__t1.json
ALG97,ALG,phi2_server_grammar,1,ok,3.3881,3.3832,-4,-4,1,runs_server/20251221_180858/logs/ALG97__phi2_server_grammar__t1.json
ALG98,ALG,phi2_server_nogrammar,1,ok,9.5211,9.4994,-16,-20,0,runs_server/20251221_180858/logs/ALG98__phi2_server_nogrammar__t1.json
ALG98,ALG,phi2_server_grammar,1,ok,3.3171,3.3122,-16,-20,0,runs_server/20251221_180858/logs/ALG98__phi2_server_grammar__t1.json
ALG99,ALG,phi2_server_nogrammar,1,ok,6.7998,6.7775,0,0,1,runs_server/20251221_180858/logs/ALG99__phi2_server_nogrammar__t1.json
ALG99,ALG,phi2_server_grammar,1,ok,2.9076,2.9000,0,0,1,runs_server/20251221_180858/logs/ALG99__phi2_server_grammar__t1.json
ALG100,ALG,phi2_server_nogrammar,1,ok,7.3650,7.3432,-10,-5,0,runs_server/20251221_180858/logs/ALG100__phi2_server_nogrammar__t1.json
ALG100,ALG,phi2_server_grammar,1,ok,3.4305,3.4229,-10,-5,0,runs_server/20251221_180858/logs/ALG100__phi2_server_grammar__t1.json
LOG11,LOG,phi2_server_nogrammar,1,ok,15.8464,15.8311,Yes,Yes,1,runs_server/20251221_180858/logs/LOG11__phi2_server_nogrammar__t1.json
LOG11,LOG,phi2_server_grammar,1,ok,1.8122,1.8069,Yes,Yes,1,runs_server/20251221_180858/logs/LOG11__phi2_server_grammar__t1.json
LOG12,LOG,phi2_server_nogrammar,1,ok,14.6933,14.6541,No,Yes,0,runs_server/20251221_180858/logs/LOG12__phi2_server_nogrammar__t1.json
LOG12,LOG,phi2_server_grammar,1,ok,1.7132,1.7077,No,Yes,0,runs_server/20251221_180858/logs/LOG12__phi2_server_grammar__t1.json
LOG13,LOG,phi2_server_nogrammar,1,ok,18.8217,18.7942,Yes,Yes,1,runs_server/20251221_180858/logs/LOG13__phi2_server_nogrammar__t1.json
LOG13,LOG,phi2_server_grammar,1,ok,1.7093,1.7042,Yes,Yes,1,runs_server/20251221_180858/logs/LOG13__phi2_server_grammar__t1.json
LOG14,LOG,phi2_server_nogrammar,1,ok,16.9539,16.9215,No,Yes,0,runs_server/20251221_180858/logs/LOG14__phi2_server_nogrammar__t1.json
LOG14,LOG,phi2_server_grammar,1,ok,1.7108,1.7055,No,Yes,0,runs_server/20251221_180858/logs/LOG14__phi2_server_grammar__t1.json
LOG15,LOG,phi2_server_nogrammar,1,ok,10.6130,10.5790,Yes,Yes,1,runs_server/20251221_180858/logs/LOG15__phi2_server_nogrammar__t1.json
LOG15,LOG,phi2_server_grammar,1,ok,1.7077,1.7016,Yes,Yes,1,runs_server/20251221_180858/logs/LOG15__phi2_server_grammar__t1.json
LOG16,LOG,phi2_server_nogrammar,1,ok,10.6271,10.6054,No,No,1,runs_server/20251221_180858/logs/LOG16__phi2_server_nogrammar__t1.json
LOG16,LOG,phi2_server_grammar,1,ok,1.7292,1.7214,No,No,1,runs_server/20251221_180858/logs/LOG16__phi2_server_grammar__t1.json
LOG17,LOG,phi2_server_nogrammar,1,ok,4.5355,4.5123,Yes,No,0,runs_server/20251221_180858/logs/LOG17__phi2_server_nogrammar__t1.json
LOG17,LOG,phi2_server_grammar,1,ok,1.7412,1.7319,Yes,No,0,runs_server/20251221_180858/logs/LOG17__phi2_server_grammar__t1.json
LOG18,LOG,phi2_server_nogrammar,1,ok,8.5250,8.5081,Yes,Yes,1,runs_server/20251221_180858/logs/LOG18__phi2_server_nogrammar__t1.json
LOG18,LOG,phi2_server_grammar,1,ok,1.7014,1.6964,Yes,Yes,1,runs_server/20251221_180858/logs/LOG18__phi2_server_grammar__t1.json
LOG19,LOG,phi2_server_nogrammar,1,ok,9.2561,9.2319,Yes,Yes,1,runs_server/20251221_180858/logs/LOG19__phi2_server_nogrammar__t1.json
LOG19,LOG,phi2_server_grammar,1,ok,1.7304,1.7247,Yes,Yes,1,runs_server/20251221_180858/logs/LOG19__phi2_server_grammar__t1.json
LOG20,LOG,phi2_server_nogrammar,1,ok,15.8167,15.7932,Yes,No,0,runs_server/20251221_180858/logs/LOG20__phi2_server_nogrammar__t1.json
LOG20,LOG,phi2_server_grammar,1,ok,1.7543,1.7491,Yes,No,0,runs_server/20251221_180858/logs/LOG20__phi2_server_grammar__t1.json
LOG21,LOG,phi2_server_nogrammar,1,ok,4.5902,4.5526,Yes,Yes,1,runs_server/20251221_180858/logs/LOG21__phi2_server_nogrammar__t1.json
LOG21,LOG,phi2_server_grammar,1,ok,1.7443,1.7392,Yes,Yes,1,runs_server/20251221_180858/logs/LOG21__phi2_server_grammar__t1.json
LOG22,LOG,phi2_server_nogrammar,1,ok,4.6227,4.5874,No,Yes,0,runs_server/20251221_180858/logs/LOG22__phi2_server_nogrammar__t1.json
LOG22,LOG,phi2_server_grammar,1,ok,1.7097,1.7047,No,Yes,0,runs_server/20251221_180858/logs/LOG22__phi2_server_grammar__t1.json
LOG23,LOG,phi2_server_nogrammar,1,ok,4.5813,4.5513,Yes,Yes,1,runs_server/20251221_180858/logs/LOG23__phi2_server_nogrammar__t1.json
LOG23,LOG,phi2_server_grammar,1,ok,1.7562,1.7512,Yes,Yes,1,runs_server/20251221_180858/logs/LOG23__phi2_server_grammar__t1.json
LOG24,LOG,phi2_server_nogrammar,1,ok,4.6722,4.6316,No,Yes,0,runs_server/20251221_180858/logs/LOG24__phi2_server_nogrammar__t1.json
LOG24,LOG,phi2_server_grammar,1,ok,1.7514,1.7464,No,Yes,0,runs_server/20251221_180858/logs/LOG24__phi2_server_grammar__t1.json
LOG25,LOG,phi2_server_nogrammar,1,ok,4.5466,4.5127,Yes,Yes,1,runs_server/20251221_180858/logs/LOG25__phi2_server_nogrammar__t1.json
LOG25,LOG,phi2_server_grammar,1,ok,1.8190,1.8140,Yes,Yes,1,runs_server/20251221_180858/logs/LOG25__phi2_server_grammar__t1.json
LOG26,LOG,phi2_server_nogrammar,1,ok,4.6615,4.6411,No,No,1,runs_server/20251221_180858/logs/LOG26__phi2_server_nogrammar__t1.json
LOG26,LOG,phi2_server_grammar,1,ok,1.7136,1.7086,No,No,1,runs_server/20251221_180858/logs/LOG26__phi2_server_grammar__t1.json
LOG27,LOG,phi2_server_nogrammar,1,ok,4.6357,4.6147,Yes,No,0,runs_server/20251221_180858/logs/LOG27__phi2_server_nogrammar__t1.json
LOG27,LOG,phi2_server_grammar,1,ok,1.8145,1.8095,Yes,No,0,runs_server/20251221_180858/logs/LOG27__phi2_server_grammar__t1.json
LOG28,LOG,phi2_server_nogrammar,1,ok,1.6487,1.6276,Yes,Yes,1,runs_server/20251221_180858/logs/LOG28__phi2_server_nogrammar__t1.json
LOG28,LOG,phi2_server_grammar,1,ok,1.7057,1.7006,Yes,Yes,1,runs_server/20251221_180858/logs/LOG28__phi2_server_grammar__t1.json
LOG29,LOG,phi2_server_nogrammar,1,ok,1.7177,1.6972,Yes,Yes,1,runs_server/20251221_180858/logs/LOG29__phi2_server_nogrammar__t1.json
LOG29,LOG,phi2_server_grammar,1,ok,1.7354,1.7304,Yes,Yes,1,runs_server/20251221_180858/logs/LOG29__phi2_server_grammar__t1.json
LOG30,LOG,phi2_server_nogrammar,1,ok,4.5745,4.5523,Yes,No,0,runs_server/20251221_180858/logs/LOG30__phi2_server_nogrammar__t1.json
LOG30,LOG,phi2_server_grammar,1,ok,1.7519,1.7468,Yes,No,0,runs_server/20251221_180858/logs/LOG30__phi2_server_grammar__t1.json
LOG31,LOG,phi2_server_nogrammar,1,ok,4.6865,4.6619,Yes,Yes,1,runs_server/20251221_180858/logs/LOG31__phi2_server_nogrammar__t1.json
LOG31,LOG,phi2_server_grammar,1,ok,1.7852,1.7785,Yes,Yes,1,runs_server/20251221_180858/logs/LOG31__phi2_server_grammar__t1.json
LOG32,LOG,phi2_server_nogrammar,1,ok,4.5584,4.5208,No,Yes,0,runs_server/20251221_180858/logs/LOG32__phi2_server_nogrammar__t1.json
LOG32,LOG,phi2_server_grammar,1,ok,1.8175,1.8125,No,Yes,0,runs_server/20251221_180858/logs/LOG32__phi2_server_grammar__t1.json
LOG33,LOG,phi2_server_nogrammar,1,ok,4.5522,4.5256,Yes,Yes,1,runs_server/20251221_180858/logs/LOG33__phi2_server_nogrammar__t1.json
LOG33,LOG,phi2_server_grammar,1,ok,1.7536,1.7485,Yes,Yes,1,runs_server/20251221_180858/logs/LOG33__phi2_server_grammar__t1.json
LOG34,LOG,phi2_server_nogrammar,1,ok,4.6797,4.6520,No,Yes,0,runs_server/20251221_180858/logs/LOG34__phi2_server_nogrammar__t1.json
LOG34,LOG,phi2_server_grammar,1,ok,1.7152,1.7102,No,Yes,0,runs_server/20251221_180858/logs/LOG34__phi2_server_grammar__t1.json
LOG35,LOG,phi2_server_nogrammar,1,ok,4.5946,4.5715,Yes,Yes,1,runs_server/20251221_180858/logs/LOG35__phi2_server_nogrammar__t1.json
LOG35,LOG,phi2_server_grammar,1,ok,1.7401,1.7323,Yes,Yes,1,runs_server/20251221_180858/logs/LOG35__phi2_server_grammar__t1.json
LOG36,LOG,phi2_server_nogrammar,1,ok,4.6428,4.6118,No,No,1,runs_server/20251221_180858/logs/LOG36__phi2_server_nogrammar__t1.json
LOG36,LOG,phi2_server_grammar,1,ok,1.6935,1.6857,No,No,1,runs_server/20251221_180858/logs/LOG36__phi2_server_grammar__t1.json
LOG37,LOG,phi2_server_nogrammar,1,ok,4.7395,4.7195,Yes,No,0,runs_server/20251221_180858/logs/LOG37__phi2_server_nogrammar__t1.json
LOG37,LOG,phi2_server_grammar,1,ok,1.6996,1.6930,Yes,No,0,runs_server/20251221_180858/logs/LOG37__phi2_server_grammar__t1.json
LOG38,LOG,phi2_server_nogrammar,1,ok,1.7140,1.6936,Yes,Yes,1,runs_server/20251221_180858/logs/LOG38__phi2_server_nogrammar__t1.json
LOG38,LOG,phi2_server_grammar,1,ok,1.7459,1.7408,Yes,Yes,1,runs_server/20251221_180858/logs/LOG38__phi2_server_grammar__t1.json
LOG39,LOG,phi2_server_nogrammar,1,ok,1.7388,1.7167,Yes,Yes,1,runs_server/20251221_180858/logs/LOG39__phi2_server_nogrammar__t1.json
LOG39,LOG,phi2_server_grammar,1,ok,1.6615,1.6565,Yes,Yes,1,runs_server/20251221_180858/logs/LOG39__phi2_server_grammar__t1.json
LOG40,LOG,phi2_server_nogrammar,1,ok,4.6884,4.6659,Yes,No,0,runs_server/20251221_180858/logs/LOG40__phi2_server_nogrammar__t1.json
LOG40,LOG,phi2_server_grammar,1,ok,1.7115,1.7063,Yes,No,0,runs_server/20251221_180858/logs/LOG40__phi2_server_grammar__t1.json
LOG41,LOG,phi2_server_nogrammar,1,ok,4.6480,4.6208,Yes,Yes,1,runs_server/20251221_180858/logs/LOG41__phi2_server_nogrammar__t1.json
LOG41,LOG,phi2_server_grammar,1,ok,1.6994,1.6926,Yes,Yes,1,runs_server/20251221_180858/logs/LOG41__phi2_server_grammar__t1.json
LOG42,LOG,phi2_server_nogrammar,1,ok,4.6269,4.5990,No,Yes,0,runs_server/20251221_180858/logs/LOG42__phi2_server_nogrammar__t1.json
LOG42,LOG,phi2_server_grammar,1,ok,1.7979,1.7883,No,Yes,0,runs_server/20251221_180858/logs/LOG42__phi2_server_grammar__t1.json
LOG43,LOG,phi2_server_nogrammar,1,ok,4.6228,4.5803,Yes,Yes,1,runs_server/20251221_180858/logs/LOG43__phi2_server_nogrammar__t1.json
LOG43,LOG,phi2_server_grammar,1,ok,1.7510,1.7457,Yes,Yes,1,runs_server/20251221_180858/logs/LOG43__phi2_server_grammar__t1.json
LOG44,LOG,phi2_server_nogrammar,1,ok,4.7348,4.7018,No,Yes,0,runs_server/20251221_180858/logs/LOG44__phi2_server_nogrammar__t1.json
LOG44,LOG,phi2_server_grammar,1,ok,1.7867,1.7817,No,Yes,0,runs_server/20251221_180858/logs/LOG44__phi2_server_grammar__t1.json
LOG45,LOG,phi2_server_nogrammar,1,ok,4.6361,4.6115,Yes,Yes,1,runs_server/20251221_180858/logs/LOG45__phi2_server_nogrammar__t1.json
LOG45,LOG,phi2_server_grammar,1,ok,1.7014,1.6907,Yes,Yes,1,runs_server/20251221_180858/logs/LOG45__phi2_server_grammar__t1.json
LOG46,LOG,phi2_server_nogrammar,1,ok,4.5972,4.5629,No,No,1,runs_server/20251221_180858/logs/LOG46__phi2_server_nogrammar__t1.json
LOG46,LOG,phi2_server_grammar,1,ok,1.7997,1.7894,No,No,1,runs_server/20251221_180858/logs/LOG46__phi2_server_grammar__t1.json
LOG47,LOG,phi2_server_nogrammar,1,ok,4.6300,4.5943,Yes,No,0,runs_server/20251221_180858/logs/LOG47__phi2_server_nogrammar__t1.json
LOG47,LOG,phi2_server_grammar,1,ok,1.8620,1.8571,Yes,No,0,runs_server/20251221_180858/logs/LOG47__phi2_server_grammar__t1.json
LOG48,LOG,phi2_server_nogrammar,1,ok,1.7220,1.6994,Yes,Yes,1,runs_server/20251221_180858/logs/LOG48__phi2_server_nogrammar__t1.json
LOG48,LOG,phi2_server_grammar,1,ok,1.7032,1.6982,Yes,Yes,1,runs_server/20251221_180858/logs/LOG48__phi2_server_grammar__t1.json
LOG49,LOG,phi2_server_nogrammar,1,ok,1.7184,1.6974,Yes,Yes,1,runs_server/20251221_180858/logs/LOG49__phi2_server_nogrammar__t1.json
LOG49,LOG,phi2_server_grammar,1,ok,1.7300,1.7249,Yes,Yes,1,runs_server/20251221_180858/logs/LOG49__phi2_server_grammar__t1.json
LOG50,LOG,phi2_server_nogrammar,1,ok,4.6398,4.6096,Yes,No,0,runs_server/20251221_180858/logs/LOG50__phi2_server_nogrammar__t1.json
LOG50,LOG,phi2_server_grammar,1,ok,1.7428,1.7368,Yes,No,0,runs_server/20251221_180858/logs/LOG50__phi2_server_grammar__t1.json
LOG51,LOG,phi2_server_nogrammar,1,ok,4.6751,4.6441,Yes,Yes,1,runs_server/20251221_180858/logs/LOG51__phi2_server_nogrammar__t1.json
LOG51,LOG,phi2_server_grammar,1,ok,1.7442,1.7388,Yes,Yes,1,runs_server/20251221_180858/logs/LOG51__phi2_server_grammar__t1.json
LOG52,LOG,phi2_server_nogrammar,1,ok,4.5834,4.5561,No,Yes,0,runs_server/20251221_180858/logs/LOG52__phi2_server_nogrammar__t1.json
LOG52,LOG,phi2_server_grammar,1,ok,1.7491,1.7413,No,Yes,0,runs_server/20251221_180858/logs/LOG52__phi2_server_grammar__t1.json
LOG53,LOG,phi2_server_nogrammar,1,ok,4.7758,4.7471,Yes,Yes,1,runs_server/20251221_180858/logs/LOG53__phi2_server_nogrammar__t1.json
LOG53,LOG,phi2_server_grammar,1,ok,1.8284,1.8204,Yes,Yes,1,runs_server/20251221_180858/logs/LOG53__phi2_server_grammar__t1.json
LOG54,LOG,phi2_server_nogrammar,1,ok,4.5992,4.5697,No,Yes,0,runs_server/20251221_180858/logs/LOG54__phi2_server_nogrammar__t1.json
LOG54,LOG,phi2_server_grammar,1,ok,1.7575,1.7492,No,Yes,0,runs_server/20251221_180858/logs/LOG54__phi2_server_grammar__t1.json
LOG55,LOG,phi2_server_nogrammar,1,ok,4.5421,4.5162,Yes,Yes,1,runs_server/20251221_180858/logs/LOG55__phi2_server_nogrammar__t1.json
LOG55,LOG,phi2_server_grammar,1,ok,1.7104,1.7044,Yes,Yes,1,runs_server/20251221_180858/logs/LOG55__phi2_server_grammar__t1.json
LOG56,LOG,phi2_server_nogrammar,1,ok,4.5909,4.5677,No,No,1,runs_server/20251221_180858/logs/LOG56__phi2_server_nogrammar__t1.json
LOG56,LOG,phi2_server_grammar,1,ok,1.8862,1.8798,No,No,1,runs_server/20251221_180858/logs/LOG56__phi2_server_grammar__t1.json
LOG57,LOG,phi2_server_nogrammar,1,ok,4.4831,4.4628,Yes,No,0,runs_server/20251221_180858/logs/LOG57__phi2_server_nogrammar__t1.json
LOG57,LOG,phi2_server_grammar,1,ok,1.7816,1.7746,Yes,No,0,runs_server/20251221_180858/logs/LOG57__phi2_server_grammar__t1.json
LOG58,LOG,phi2_server_nogrammar,1,ok,1.8031,1.7806,Yes,Yes,1,runs_server/20251221_180858/logs/LOG58__phi2_server_nogrammar__t1.json
LOG58,LOG,phi2_server_grammar,1,ok,1.6984,1.6918,Yes,Yes,1,runs_server/20251221_180858/logs/LOG58__phi2_server_grammar__t1.json
LOG59,LOG,phi2_server_nogrammar,1,ok,1.7071,1.6870,Yes,Yes,1,runs_server/20251221_180858/logs/LOG59__phi2_server_nogrammar__t1.json
LOG59,LOG,phi2_server_grammar,1,ok,1.6651,1.6599,Yes,Yes,1,runs_server/20251221_180858/logs/LOG59__phi2_server_grammar__t1.json
LOG60,LOG,phi2_server_nogrammar,1,ok,4.6852,4.6555,Yes,No,0,runs_server/20251221_180858/logs/LOG60__phi2_server_nogrammar__t1.json
LOG60,LOG,phi2_server_grammar,1,ok,1.7968,1.7888,Yes,No,0,runs_server/20251221_180858/logs/LOG60__phi2_server_grammar__t1.json
LOG61,LOG,phi2_server_nogrammar,1,ok,4.5229,4.4963,Yes,Yes,1,runs_server/20251221_180858/logs/LOG61__phi2_server_nogrammar__t1.json
LOG61,LOG,phi2_server_grammar,1,ok,1.8655,1.8575,Yes,Yes,1,runs_server/20251221_180858/logs/LOG61__phi2_server_grammar__t1.json
LOG62,LOG,phi2_server_nogrammar,1,ok,4.4985,4.4718,No,Yes,0,runs_server/20251221_180858/logs/LOG62__phi2_server_nogrammar__t1.json
