id,category,variant,trial,status,latency_wall_s,latency_compute_s,expected_answer,final_output,correct,log_file
T3_0159,AR,phi2_server_grammar,1,ok,1.4189,1.4022,180,180,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0159__phi2_server_grammar__r1.json
T3_0159,AR,phi2_server_grammar,2,ok,1.4051,1.4007,180,180,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0159__phi2_server_grammar__r2.json
T3_0159,AR,phi2_server_grammar,3,ok,1.4040,1.3995,180,180,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0159__phi2_server_grammar__r3.json
T3_0172,AR,phi2_server_grammar,1,ok,1.8852,1.8674,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r1.json
T3_0172,AR,phi2_server_grammar,2,ok,1.8766,1.8720,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r2.json
T3_0172,AR,phi2_server_grammar,3,ok,1.8782,1.8736,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r3.json
T3_0192,AR,phi2_server_grammar,1,ok,1.4249,1.4050,324,4,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0192__phi2_server_grammar__r1.json
T3_0192,AR,phi2_server_grammar,2,ok,1.4054,1.4008,324,4,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0192__phi2_server_grammar__r2.json
T3_0192,AR,phi2_server_grammar,3,ok,1.4061,1.4016,324,4,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0192__phi2_server_grammar__r3.json
T3_0237,AR,phi2_server_grammar,1,ok,1.4196,1.4024,9,9,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0237__phi2_server_grammar__r1.json
T3_0237,AR,phi2_server_grammar,2,ok,1.4119,1.4074,9,9,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0237__phi2_server_grammar__r2.json
T3_0237,AR,phi2_server_grammar,3,ok,1.4051,1.4006,9,9,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0237__phi2_server_grammar__r3.json
T3_0134,AR,phi2_server_grammar,1,ok,1.8912,1.8735,-100,-36,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0134__phi2_server_grammar__r1.json
T3_0134,AR,phi2_server_grammar,2,ok,1.8748,1.8700,-100,-36,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0134__phi2_server_grammar__r2.json
T3_0134,AR,phi2_server_grammar,3,ok,1.8774,1.8720,-100,-36,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0134__phi2_server_grammar__r3.json
T3_0250,AR,phi2_server_grammar,1,ok,4.1946,4.1702,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r1.json
T3_0250,AR,phi2_server_grammar,2,ok,1.3994,1.3944,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r2.json
T3_0250,AR,phi2_server_grammar,3,ok,1.4118,1.4067,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r3.json
T3_0169,AR,phi2_server_grammar,1,ok,1.8946,1.8678,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r1.json
T3_0169,AR,phi2_server_grammar,2,ok,1.8741,1.8693,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r2.json
T3_0169,AR,phi2_server_grammar,3,ok,1.8741,1.8695,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r3.json
T3_0205,AR,phi2_server_grammar,1,ok,1.4286,1.4106,281,287,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0205__phi2_server_grammar__r1.json
T3_0205,AR,phi2_server_grammar,2,ok,1.4099,1.4054,281,287,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0205__phi2_server_grammar__r2.json
T3_0205,AR,phi2_server_grammar,3,ok,1.4196,1.4150,281,287,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0205__phi2_server_grammar__r3.json
T3_0222,AR,phi2_server_grammar,1,ok,1.8890,1.8715,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r1.json
T3_0222,AR,phi2_server_grammar,2,ok,1.8772,1.8726,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r2.json
T3_0222,AR,phi2_server_grammar,3,ok,1.8816,1.8769,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r3.json
T3_0201,AR,phi2_server_grammar,1,ok,4.1902,4.1725,44,44,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0201__phi2_server_grammar__r1.json
T3_0201,AR,phi2_server_grammar,2,ok,1.4044,1.3999,44,44,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0201__phi2_server_grammar__r2.json
T3_0201,AR,phi2_server_grammar,3,ok,1.4082,1.4037,44,44,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0201__phi2_server_grammar__r3.json
T3_0212,AR,phi2_server_grammar,1,ok,1.8890,1.8724,729,729,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0212__phi2_server_grammar__r1.json
T3_0212,AR,phi2_server_grammar,2,ok,1.8838,1.8792,729,729,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0212__phi2_server_grammar__r2.json
T3_0212,AR,phi2_server_grammar,3,ok,1.8695,1.8650,729,729,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0212__phi2_server_grammar__r3.json
T3_0113,AR,phi2_server_grammar,1,ok,4.2344,4.2174,8,8,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0113__phi2_server_grammar__r1.json
T3_0113,AR,phi2_server_grammar,2,ok,1.4097,1.4047,8,8,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0113__phi2_server_grammar__r2.json
T3_0113,AR,phi2_server_grammar,3,ok,1.4078,1.4032,8,8,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0113__phi2_server_grammar__r3.json
T3_0114,AR,phi2_server_grammar,1,ok,1.4199,1.4030,25,25,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0114__phi2_server_grammar__r1.json
T3_0114,AR,phi2_server_grammar,2,ok,1.4047,1.4001,25,25,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0114__phi2_server_grammar__r2.json
T3_0114,AR,phi2_server_grammar,3,ok,1.4038,1.3991,25,25,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0114__phi2_server_grammar__r3.json
T3_0122,AR,phi2_server_grammar,1,ok,1.8855,1.8684,696,896,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0122__phi2_server_grammar__r1.json
T3_0122,AR,phi2_server_grammar,2,ok,1.8805,1.8759,696,896,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0122__phi2_server_grammar__r2.json
T3_0122,AR,phi2_server_grammar,3,ok,1.8766,1.8718,696,896,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0122__phi2_server_grammar__r3.json
T3_0241,AR,phi2_server_grammar,1,ok,1.8903,1.8722,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r1.json
T3_0241,AR,phi2_server_grammar,2,ok,1.8723,1.8676,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r2.json
T3_0241,AR,phi2_server_grammar,3,ok,1.8879,1.8822,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r3.json
T3_0172,AR,phi2_server_grammar,1,ok,1.8924,1.8693,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r1.json
T3_0172,AR,phi2_server_grammar,2,ok,1.8756,1.8703,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r2.json
T3_0172,AR,phi2_server_grammar,3,ok,1.8827,1.8768,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r3.json
T3_0219,AR,phi2_server_grammar,1,ok,1.4327,1.4085,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r1.json
T3_0219,AR,phi2_server_grammar,2,ok,1.4046,1.3998,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r2.json
T3_0219,AR,phi2_server_grammar,3,ok,1.4050,1.4003,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r3.json
T3_0233,AR,phi2_server_grammar,1,ok,1.8912,1.8723,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r1.json
T3_0233,AR,phi2_server_grammar,2,ok,1.8771,1.8725,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r2.json
T3_0233,AR,phi2_server_grammar,3,ok,1.8861,1.8815,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r3.json
T3_0214,AR,phi2_server_grammar,1,ok,1.4236,1.4009,28,28,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0214__phi2_server_grammar__r1.json
T3_0214,AR,phi2_server_grammar,2,ok,1.4069,1.4020,28,28,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0214__phi2_server_grammar__r2.json
T3_0214,AR,phi2_server_grammar,3,ok,1.4062,1.4013,28,28,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0214__phi2_server_grammar__r3.json
T3_0239,AR,phi2_server_grammar,1,ok,1.4227,1.4015,267,255,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0239__phi2_server_grammar__r1.json
T3_0239,AR,phi2_server_grammar,2,ok,1.4051,1.4003,267,255,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0239__phi2_server_grammar__r2.json
T3_0239,AR,phi2_server_grammar,3,ok,1.4078,1.4030,267,255,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0239__phi2_server_grammar__r3.json
T3_0122,AR,phi2_server_grammar,1,ok,1.8901,1.8704,696,896,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0122__phi2_server_grammar__r1.json
T3_0122,AR,phi2_server_grammar,2,ok,1.8765,1.8716,696,896,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0122__phi2_server_grammar__r2.json
T3_0122,AR,phi2_server_grammar,3,ok,1.8754,1.8704,696,896,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0122__phi2_server_grammar__r3.json
T3_0233,AR,phi2_server_grammar,1,ok,1.8866,1.8680,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r1.json
T3_0233,AR,phi2_server_grammar,2,ok,1.8724,1.8674,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r2.json
T3_0233,AR,phi2_server_grammar,3,ok,1.8784,1.8735,922,998,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0233__phi2_server_grammar__r3.json
T3_0243,AR,phi2_server_grammar,1,ok,1.8893,1.8708,1817,1767,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0243__phi2_server_grammar__r1.json
T3_0243,AR,phi2_server_grammar,2,ok,1.8802,1.8751,1817,1767,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0243__phi2_server_grammar__r2.json
T3_0243,AR,phi2_server_grammar,3,ok,1.8820,1.8773,1817,1767,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0243__phi2_server_grammar__r3.json
T3_0146,AR,phi2_server_grammar,1,ok,1.4381,1.4212,980,980,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0146__phi2_server_grammar__r1.json
T3_0146,AR,phi2_server_grammar,2,ok,1.4031,1.3985,980,980,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0146__phi2_server_grammar__r2.json
T3_0146,AR,phi2_server_grammar,3,ok,1.4095,1.4049,980,980,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0146__phi2_server_grammar__r3.json
T3_0126,AR,phi2_server_grammar,1,ok,1.9000,1.8820,1116,918,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0126__phi2_server_grammar__r1.json
T3_0126,AR,phi2_server_grammar,2,ok,1.8798,1.8749,1116,918,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0126__phi2_server_grammar__r2.json
T3_0126,AR,phi2_server_grammar,3,ok,1.8703,1.8654,1116,918,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0126__phi2_server_grammar__r3.json
T3_0174,AR,phi2_server_grammar,1,ok,1.4253,1.4070,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0174__phi2_server_grammar__r1.json
T3_0174,AR,phi2_server_grammar,2,ok,1.4053,1.4004,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0174__phi2_server_grammar__r2.json
T3_0174,AR,phi2_server_grammar,3,ok,1.4032,1.3985,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0174__phi2_server_grammar__r3.json
T3_0180,AR,phi2_server_grammar,1,ok,4.2337,4.2165,55,55,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0180__phi2_server_grammar__r1.json
T3_0180,AR,phi2_server_grammar,2,ok,1.4044,1.3995,55,55,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0180__phi2_server_grammar__r2.json
T3_0180,AR,phi2_server_grammar,3,ok,1.4058,1.4001,55,55,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0180__phi2_server_grammar__r3.json
T3_0129,AR,phi2_server_grammar,1,ok,1.4174,1.3986,8,8,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0129__phi2_server_grammar__r1.json
T3_0129,AR,phi2_server_grammar,2,ok,1.4034,1.3985,8,8,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0129__phi2_server_grammar__r2.json
T3_0129,AR,phi2_server_grammar,3,ok,1.4051,1.3995,8,8,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0129__phi2_server_grammar__r3.json
T3_0229,AR,phi2_server_grammar,1,ok,1.8869,1.8687,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r1.json
T3_0229,AR,phi2_server_grammar,2,ok,1.8934,1.8880,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r2.json
T3_0229,AR,phi2_server_grammar,3,ok,1.8752,1.8700,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r3.json
T3_0144,AR,phi2_server_grammar,1,ok,1.8949,1.8768,499,441,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0144__phi2_server_grammar__r1.json
T3_0144,AR,phi2_server_grammar,2,ok,1.8763,1.8714,499,441,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0144__phi2_server_grammar__r2.json
T3_0144,AR,phi2_server_grammar,3,ok,1.8816,1.8767,499,441,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0144__phi2_server_grammar__r3.json
T3_0249,AR,phi2_server_grammar,1,ok,1.8930,1.8745,-224,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0249__phi2_server_grammar__r1.json
T3_0249,AR,phi2_server_grammar,2,ok,1.8780,1.8733,-224,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0249__phi2_server_grammar__r2.json
T3_0249,AR,phi2_server_grammar,3,ok,1.8777,1.8727,-224,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0249__phi2_server_grammar__r3.json
T3_0137,AR,phi2_server_grammar,1,ok,1.4184,1.4005,169,169,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0137__phi2_server_grammar__r1.json
T3_0137,AR,phi2_server_grammar,2,ok,1.4165,1.4100,169,169,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0137__phi2_server_grammar__r2.json
T3_0137,AR,phi2_server_grammar,3,ok,1.4042,1.3980,169,169,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0137__phi2_server_grammar__r3.json
T3_0134,AR,phi2_server_grammar,1,ok,1.8935,1.8725,-100,-36,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0134__phi2_server_grammar__r1.json
T3_0134,AR,phi2_server_grammar,2,ok,1.8737,1.8686,-100,-36,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0134__phi2_server_grammar__r2.json
T3_0134,AR,phi2_server_grammar,3,ok,1.8705,1.8655,-100,-36,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0134__phi2_server_grammar__r3.json
T3_0221,AR,phi2_server_grammar,1,ok,1.4274,1.4091,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r1.json
T3_0221,AR,phi2_server_grammar,2,ok,1.4143,1.4090,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r2.json
T3_0221,AR,phi2_server_grammar,3,ok,1.4051,1.3998,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r3.json
T3_0229,AR,phi2_server_grammar,1,ok,1.8882,1.8701,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r1.json
T3_0229,AR,phi2_server_grammar,2,ok,1.8727,1.8678,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r2.json
T3_0229,AR,phi2_server_grammar,3,ok,1.8731,1.8673,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r3.json
T3_0137,AR,phi2_server_grammar,1,ok,1.4282,1.4057,169,169,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0137__phi2_server_grammar__r1.json
T3_0137,AR,phi2_server_grammar,2,ok,1.4056,1.4007,169,169,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0137__phi2_server_grammar__r2.json
T3_0137,AR,phi2_server_grammar,3,ok,1.4092,1.4044,169,169,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0137__phi2_server_grammar__r3.json
T3_0140,AR,phi2_server_grammar,1,ok,1.4229,1.4036,404,364,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0140__phi2_server_grammar__r1.json
T3_0140,AR,phi2_server_grammar,2,ok,1.4132,1.4081,404,364,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0140__phi2_server_grammar__r2.json
T3_0140,AR,phi2_server_grammar,3,ok,1.4079,1.4028,404,364,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0140__phi2_server_grammar__r3.json
T3_0232,AR,phi2_server_grammar,1,ok,5.3672,5.3474,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r1.json
T3_0232,AR,phi2_server_grammar,2,ok,1.8777,1.8729,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r2.json
T3_0232,AR,phi2_server_grammar,3,ok,1.8823,1.8772,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r3.json
T3_0140,AR,phi2_server_grammar,1,ok,1.4431,1.4224,404,364,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0140__phi2_server_grammar__r1.json
T3_0140,AR,phi2_server_grammar,2,ok,1.4264,1.4217,404,364,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0140__phi2_server_grammar__r2.json
T3_0140,AR,phi2_server_grammar,3,ok,1.4337,1.4285,404,364,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0140__phi2_server_grammar__r3.json
T3_0241,AR,phi2_server_grammar,1,ok,1.8985,1.8761,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r1.json
T3_0241,AR,phi2_server_grammar,2,ok,1.8893,1.8847,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r2.json
T3_0241,AR,phi2_server_grammar,3,ok,1.8893,1.8849,32,-28,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0241__phi2_server_grammar__r3.json
T3_0209,AR,phi2_server_grammar,1,ok,1.8919,1.8745,474,456,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0209__phi2_server_grammar__r1.json
T3_0209,AR,phi2_server_grammar,2,ok,1.8691,1.8646,474,456,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0209__phi2_server_grammar__r2.json
T3_0209,AR,phi2_server_grammar,3,ok,1.8746,1.8699,474,456,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0209__phi2_server_grammar__r3.json
T3_0250,AR,phi2_server_grammar,1,ok,4.2404,4.2221,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r1.json
T3_0250,AR,phi2_server_grammar,2,ok,1.4049,1.4002,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r2.json
T3_0250,AR,phi2_server_grammar,3,ok,1.4137,1.4092,99,99,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0250__phi2_server_grammar__r3.json
T3_0144,AR,phi2_server_grammar,1,ok,1.8905,1.8727,499,441,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0144__phi2_server_grammar__r1.json
T3_0144,AR,phi2_server_grammar,2,ok,1.8748,1.8703,499,441,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0144__phi2_server_grammar__r2.json
T3_0144,AR,phi2_server_grammar,3,ok,1.8754,1.8709,499,441,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0144__phi2_server_grammar__r3.json
T3_0145,AR,phi2_server_grammar,1,ok,3.5888,3.5719,100,100,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0145__phi2_server_grammar__r1.json
T3_0145,AR,phi2_server_grammar,2,ok,1.4094,1.4048,100,100,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0145__phi2_server_grammar__r2.json
T3_0145,AR,phi2_server_grammar,3,ok,1.4124,1.4080,100,100,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0145__phi2_server_grammar__r3.json
T3_0146,AR,phi2_server_grammar,1,ok,1.4141,1.3984,980,980,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0146__phi2_server_grammar__r1.json
T3_0146,AR,phi2_server_grammar,2,ok,1.4151,1.4103,980,980,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0146__phi2_server_grammar__r2.json
T3_0146,AR,phi2_server_grammar,3,ok,1.4060,1.4013,980,980,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0146__phi2_server_grammar__r3.json
T3_0147,AR,phi2_server_grammar,1,ok,3.2914,3.2747,227,443,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0147__phi2_server_grammar__r1.json
T3_0147,AR,phi2_server_grammar,2,ok,3.2830,3.2785,227,443,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0147__phi2_server_grammar__r2.json
T3_0147,AR,phi2_server_grammar,3,ok,3.2809,3.2764,227,443,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0147__phi2_server_grammar__r3.json
T3_0235,AR,phi2_server_grammar,1,ok,1.4188,1.4008,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r1.json
T3_0235,AR,phi2_server_grammar,2,ok,1.4046,1.4001,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r2.json
T3_0235,AR,phi2_server_grammar,3,ok,1.4226,1.4182,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r3.json
T3_0149,AR,phi2_server_grammar,1,ok,1.4246,1.4076,225,225,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0149__phi2_server_grammar__r1.json
T3_0149,AR,phi2_server_grammar,2,ok,1.4055,1.4010,225,225,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0149__phi2_server_grammar__r2.json
T3_0149,AR,phi2_server_grammar,3,ok,1.4111,1.4066,225,225,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0149__phi2_server_grammar__r3.json
T3_0208,AR,phi2_server_grammar,1,ok,5.3850,5.3681,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r1.json
T3_0208,AR,phi2_server_grammar,2,ok,1.8749,1.8704,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r2.json
T3_0208,AR,phi2_server_grammar,3,ok,1.8753,1.8708,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r3.json
T3_0196,AR,phi2_server_grammar,1,ok,4.2333,4.2151,130,130,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0196__phi2_server_grammar__r1.json
T3_0196,AR,phi2_server_grammar,2,ok,1.4045,1.3999,130,130,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0196__phi2_server_grammar__r2.json
T3_0196,AR,phi2_server_grammar,3,ok,1.4052,1.4006,130,130,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0196__phi2_server_grammar__r3.json
T3_0190,AR,phi2_server_grammar,1,ok,1.8874,1.8701,301,539,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0190__phi2_server_grammar__r1.json
T3_0190,AR,phi2_server_grammar,2,ok,1.8733,1.8688,301,539,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0190__phi2_server_grammar__r2.json
